Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW);flag_ignore
2022-01-17T20:30:00+01:00;2022-01-17;20:30;28;Normandie;;;;;;4223;Consolidé;;non
2022-12-29T03:30:00+01:00;2022-12-29;03:30;28;Normandie;;;;;;2543;Consolidé;;non
2022-12-29T04:00:00+01:00;2022-12-29;04:00;28;Normandie;4925;Redressé;;;4925;2791;Consolidé;7716;non
2022-12-29T06:30:00+01:00;2022-12-29;06:30;28;Normandie;;;;;;3455;Consolidé;;non
2022-12-29T08:30:00+01:00;2022-12-29;08:30;28;Normandie;;;;;;3345;Consolidé;;non
2022-12-29T10:00:00+01:00;2022-12-29;10:00;28;Normandie;5335;Redressé;;;5335;3353;Consolidé;8688;non
2022-12-29T10:30:00+01:00;2022-12-29;10:30;28;Normandie;;;;;;3257;Consolidé;;non
2022-12-29T11:00:00+01:00;2022-12-29;11:00;28;Normandie;5175;Redressé;;;5175;3328;Consolidé;8503;non
2022-12-29T12:30:00+01:00;2022-12-29;12:30;28;Normandie;;;;;;3373;Consolidé;;non
2022-12-29T16:30:00+01:00;2022-12-29;16:30;28;Normandie;;;;;;3386;Consolidé;;non
2022-12-29T19:00:00+01:00;2022-12-29;19:00;28;Normandie;5123;Redressé;;;5123;3537;Consolidé;8660;non
2022-12-29T20:00:00+01:00;2022-12-29;20:00;28;Normandie;5053;Redressé;;;5053;3381;Consolidé;8434;non
2022-12-29T21:00:00+01:00;2022-12-29;21:00;28;Normandie;4952;Redressé;;;4952;3411;Consolidé;8363;non
2022-12-29T22:30:00+01:00;2022-12-29;22:30;28;Normandie;;;;;;3266;Consolidé;;non
2022-12-30T00:30:00+01:00;2022-12-30;00:30;28;Normandie;;;;;;3274;Consolidé;;non
2022-12-30T04:30:00+01:00;2022-12-30;04:30;28;Normandie;;;;;;3244;Consolidé;;non
2022-12-30T06:30:00+01:00;2022-12-30;06:30;28;Normandie;;;;;;3387;Consolidé;;non
2022-12-30T11:00:00+01:00;2022-12-30;11:00;28;Normandie;5427;Redressé;;;5427;3537;Consolidé;8964;non
2022-12-30T14:00:00+01:00;2022-12-30;14:00;28;Normandie;4793;Redressé;;;4793;3194;Consolidé;7987;non
2022-12-30T14:30:00+01:00;2022-12-30;14:30;28;Normandie;;;;;;3351;Consolidé;;non
2022-12-30T16:30:00+01:00;2022-12-30;16:30;28;Normandie;;;;;;3293;Consolidé;;non
2022-12-30T18:00:00+01:00;2022-12-30;18:00;28;Normandie;4812;Redressé;;;4812;3285;Consolidé;8097;non
2022-12-30T18:30:00+01:00;2022-12-30;18:30;28;Normandie;;;;;;3268;Consolidé;;non
2022-12-30T19:30:00+01:00;2022-12-30;19:30;28;Normandie;;;;;;3243;Consolidé;;non
2022-12-31T02:30:00+01:00;2022-12-31;02:30;28;Normandie;;;;;;2485;Consolidé;;non
2022-12-31T03:00:00+01:00;2022-12-31;03:00;28;Normandie;3814;Redressé;;;3814;2482;Consolidé;6296;non
2022-12-31T04:00:00+01:00;2022-12-31;04:00;28;Normandie;3882;Redressé;;;3882;2399;Consolidé;6281;non
2022-12-31T06:00:00+01:00;2022-12-31;06:00;28;Normandie;4569;Redressé;;;4569;2440;Consolidé;7009;non
2022-12-31T11:00:00+01:00;2022-12-31;11:00;28;Normandie;4388;Redressé;;;4388;2708;Consolidé;7096;non
2022-12-31T12:00:00+01:00;2022-12-31;12:00;28;Normandie;4241;Redressé;;;4241;2812;Consolidé;7053;non
2022-12-31T12:30:00+01:00;2022-12-31;12:30;28;Normandie;;;;;;2754;Consolidé;;non
2022-12-31T18:00:00+01:00;2022-12-31;18:00;28;Normandie;4295;Redressé;;;4295;2922;Consolidé;7217;non
2022-12-31T18:30:00+01:00;2022-12-31;18:30;28;Normandie;;;;;;2830;Consolidé;;non
2022-12-31T19:30:00+01:00;2022-12-31;19:30;28;Normandie;;;;;;2923;Consolidé;;non
2022-12-31T20:30:00+01:00;2022-12-31;20:30;28;Normandie;;;;;;2697;Consolidé;;non
2022-12-31T21:00:00+01:00;2022-12-31;21:00;28;Normandie;4006;Redressé;;;4006;2775;Consolidé;6781;non
2022-12-31T22:30:00+01:00;2022-12-31;22:30;28;Normandie;;;;;;2350;Consolidé;;non
2022-05-29T22:30:00+02:00;2022-05-29;22:30;28;Normandie;;;;;;2695;Consolidé;;non
2022-05-30T02:00:00+02:00;2022-05-30;02:00;28;Normandie;3519;Redressé;;;3519;2378;Consolidé;5897;non
2022-05-30T07:00:00+02:00;2022-05-30;07:00;28;Normandie;4182;Redressé;;;4182;2634;Consolidé;6816;non
2022-05-30T08:00:00+02:00;2022-05-30;08:00;28;Normandie;4027;Redressé;;;4027;2798;Consolidé;6825;non
2022-05-30T13:00:00+02:00;2022-05-30;13:00;28;Normandie;3675;Redressé;;;3675;2971;Consolidé;6646;non
2022-05-30T13:30:00+02:00;2022-05-30;13:30;28;Normandie;;;;;;2917;Consolidé;;non
2022-05-30T15:00:00+02:00;2022-05-30;15:00;28;Normandie;3553;Redressé;;;3553;2769;Consolidé;6322;non
2022-05-30T17:00:00+02:00;2022-05-30;17:00;28;Normandie;3611;Redressé;;;3611;2634;Consolidé;6245;non
2022-05-30T21:30:00+02:00;2022-05-30;21:30;28;Normandie;;;;;;2737;Consolidé;;non
2022-05-30T23:30:00+02:00;2022-05-30;23:30;28;Normandie;;;;;;2856;Consolidé;;non
2022-05-31T03:30:00+02:00;2022-05-31;03:30;28;Normandie;;;;;;2364;Consolidé;;non
2022-05-31T10:30:00+02:00;2022-05-31;10:30;28;Normandie;;;;;;2948;Consolidé;;non
2022-06-01T00:30:00+02:00;2022-06-01;00:30;28;Normandie;;;;;;2496;Consolidé;;non
2022-06-01T01:00:00+02:00;2022-06-01;01:00;28;Normandie;3575;Redressé;;;3575;2595;Consolidé;6170;non
2022-06-01T01:30:00+02:00;2022-06-01;01:30;28;Normandie;;;;;;2441;Consolidé;;non
2022-06-01T03:30:00+02:00;2022-06-01;03:30;28;Normandie;;;;;;2276;Consolidé;;non
2022-06-01T08:30:00+02:00;2022-06-01;08:30;28;Normandie;;;;;;3101;Consolidé;;non
2022-06-01T15:00:00+02:00;2022-06-01;15:00;28;Normandie;3585;Redressé;;;3585;2695;Consolidé;6280;non
2022-06-01T17:00:00+02:00;2022-06-01;17:00;28;Normandie;3627;Redressé;;;3627;2613;Consolidé;6240;non
2022-06-01T20:30:00+02:00;2022-06-01;20:30;28;Normandie;;;;;;2637;Consolidé;;non
2022-06-01T23:00:00+02:00;2022-06-01;23:00;28;Normandie;3641;Redressé;;;3641;2860;Consolidé;6501;non
2022-06-02T00:00:00+02:00;2022-06-02;00:00;28;Normandie;3438;Redressé;;;3438;2632;Consolidé;6070;non
2022-06-02T00:30:00+02:00;2022-06-02;00:30;28;Normandie;;;;;;2519;Consolidé;;non
2022-06-02T01:30:00+02:00;2022-06-02;01:30;28;Normandie;;;;;;2431;Consolidé;;non
2022-06-02T02:30:00+02:00;2022-06-02;02:30;28;Normandie;;;;;;2267;Consolidé;;non
2022-06-02T03:30:00+02:00;2022-06-02;03:30;28;Normandie;;;;;;2279;Consolidé;;non
2022-06-02T11:00:00+02:00;2022-06-02;11:00;28;Normandie;3858;Redressé;;;3858;2924;Consolidé;6782;non
2022-06-02T12:00:00+02:00;2022-06-02;12:00;28;Normandie;3780;Redressé;;;3780;3033;Consolidé;6813;non
2022-06-02T14:00:00+02:00;2022-06-02;14:00;28;Normandie;3652;Redressé;;;3652;2804;Consolidé;6456;non
2022-06-02T14:30:00+02:00;2022-06-02;14:30;28;Normandie;;;;;;2767;Consolidé;;non
2022-06-02T17:00:00+02:00;2022-06-02;17:00;28;Normandie;3722;Redressé;;;3722;2665;Consolidé;6387;non
2022-06-02T23:00:00+02:00;2022-06-02;23:00;28;Normandie;3536;Redressé;;;3536;2885;Consolidé;6421;non
2022-06-03T00:00:00+02:00;2022-06-03;00:00;28;Normandie;3447;Redressé;;;3447;2609;Consolidé;6056;non
2022-06-03T05:30:00+02:00;2022-06-03;05:30;28;Normandie;;;;;;2490;Consolidé;;non
2022-06-03T07:30:00+02:00;2022-06-03;07:30;28;Normandie;;;;;;2557;Consolidé;;non
2022-06-03T08:30:00+02:00;2022-06-03;08:30;28;Normandie;;;;;;2883;Consolidé;;non
2022-06-03T12:30:00+02:00;2022-06-03;12:30;28;Normandie;;;;;;2939;Consolidé;;non
2022-06-03T16:00:00+02:00;2022-06-03;16:00;28;Normandie;3524;Redressé;;;3524;2659;Consolidé;6183;non
2022-06-03T16:30:00+02:00;2022-06-03;16:30;28;Normandie;;;;;;2693;Consolidé;;non
2022-06-03T18:00:00+02:00;2022-06-03;18:00;28;Normandie;3571;Redressé;;;3571;2686;Consolidé;6257;non
2022-06-03T20:00:00+02:00;2022-06-03;20:00;28;Normandie;3555;Redressé;;;3555;2622;Consolidé;6177;non
